DATAFLOW,MEASURE: Measure,SECTOR: Sector of Ownership,WORK_TYPE: Type of work,BUILDING_TYPE: Type of building,REGION_TYPE: Region Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,150: Total Other Residential,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,6,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,1: New,150: Total Other Residential,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,580,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,29,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,10,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,9,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,4,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,3,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,1,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,2,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,16,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,8,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,1,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,3,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,3,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,1,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,45,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,18,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,10,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,7,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,6,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,1,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,1,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,2,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,18871,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,6258,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,5669,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,3162,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,1106,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,1662,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,230,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,44,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,740,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,11048,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,2559,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,3635,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,2167,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,938,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,1326,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,225,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,38,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,160,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,17,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,9,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,8,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,300: Industrial Buildings - Total,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,300: Industrial Buildings - Total,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,300: Industrial Buildings - Total,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,300: Industrial Buildings - Total,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,300: Industrial Buildings - Total,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,300: Industrial Buildings - Total,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,300: Industrial Buildings - Total,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,300: Industrial Buildings - Total,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,300: Industrial Buildings - Total,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,310: Factories and other secondary production buildings,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,310: Factories and other secondary production buildings,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,310: Factories and other secondary production buildings,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,310: Factories and other secondary production buildings,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,310: Factories and other secondary production buildings,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,310: Factories and other secondary production buildings,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,310: Factories and other secondary production buildings,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,310: Factories and other secondary production buildings,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,9: Total Sectors,TOT: Total Work,310: Factories and other secondary production buildings,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
